ID,Year_Birth,Age,Education,Marital_Status,Income,Kidhome,Teenhome,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,TotalSpend,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp1,AcceptedCmp2,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,Response,TotalCampaignsAccepted,Complain
1839,1955,69,2n Cycle,Single,56000.0,0,0,2022-09-10,47,281,35,152,34,24,84,610,2,6,3,4,5,0,0,0,0,0,0,0,0
1840,1956,68,Graduation,Married,,0,0,2020-12-15,52,292,12,1085,17,18,499,1923,3,0,1,5,2,0,0,0,0,0,0,0,0
1841,1956,68,Graduation,Single,33900.0,0,1,2022-12-09,54,1715,12,258,50,14,225,2274,1,2,4,7,3,0,0,1,0,0,1,1,0
1842,1968,56,Graduation,Married,41400.0,0,1,2022-02-17,60,370,31,167,52,221,48,889,0,5,2,6,6,0,0,0,0,0,0,0,0
1843,1973,51,Graduation,Together,103000.0,1,1,2020-10-29,31,1455,13,868,135,18,101,2590,4,1,2,6,7,0,0,0,0,1,0,1,0
1844,1977,47,PhD,Single,29800.0,0,0,2021-05-11,45,1484,84,320,42,34,30,1994,2,5,4,8,5,0,1,0,0,1,0,2,0
1845,1996,28,2n Cycle,Married,54100.0,0,0,2020-03-05,91,178,8,597,68,10,62,923,5,4,2,5,5,1,0,0,0,0,0,1,0
1846,1944,80,Graduation,Married,102500.0,0,0,2020-08-13,35,785,30,591,23,92,71,1592,7,4,2,8,6,0,0,0,0,0,0,0,0
1847,1975,49,Graduation,Married,26600.0,1,1,2021-01-25,17,112,16,125,99,16,16,384,1,3,1,7,2,0,0,0,0,0,0,0,0
1848,1962,62,Graduation,Together,60400.0,0,0,2020-02-08,73,1862,18,157,14,6,33,2090,3,9,1,7,4,0,0,0,0,1,0,1,0
1849,1962,62,Master,Single,34000.0,0,1,2022-06-22,95,402,6,76,20,98,10,612,3,4,2,6,5,0,0,0,0,0,0,0,0
1850,1962,62,PhD,Married,39300.0,0,0,2021-10-04,17,388,27,470,85,16,40,1026,2,6,3,8,7,0,0,0,0,0,0,0,0
1851,1959,65,Graduation,Single,34000.0,1,0,2022-05-07,11,145,8,53,201,151,46,604,1,4,3,2,4,0,0,0,0,0,0,0,0
1852,1987,37,Master,Married,35200.0,0,1,2020-11-06,71,185,34,73,93,114,44,543,2,2,2,6,10,0,0,0,0,1,0,1,0
1853,1978,46,Master,Together,180000.0,0,0,2022-04-25,96,574,25,254,58,40,40,991,1,2,3,5,3,0,0,0,0,0,0,0,0
1854,1969,55,Master,Divorced,75000.0,0,0,2021-02-21,45,408,30,229,44,51,50,812,2,3,4,6,3,0,0,0,0,0,0,0,0
1855,1983,41,2n Cycle,Married,84900.0,0,0,2022-04-20,54,281,9,382,21,38,65,796,0,4,3,4,4,0,0,0,0,0,0,0,0
1856,1952,72,Graduation,Together,63300.0,0,0,2022-10-24,37,860,90,191,30,10,85,1266,3,1,6,11,5,0,0,0,1,0,0,1,0
1857,1954,70,Master,Married,23100.0,0,2,2022-08-23,77,319,109,116,5,173,63,785,0,1,1,11,6,0,0,0,0,0,1,0,0
1858,1945,79,Graduation,Married,60500.0,1,1,2020-05-07,1,156,17,428,326,24,38,989,2,3,4,4,2,0,0,0,0,0,0,0,0
1859,1961,63,Master,Married,83700.0,1,0,2020-10-09,8,754,999,544,670,35,49,3051,1,6,4,4,5,0,0,0,0,0,0,0,0
1860,1970,54,Master,Married,33200.0,0,1,2022-11-28,4,111,72,36,6,31,64,320,3,7,2,5,6,0,0,0,0,0,1,0,0
1861,1970,54,Master,Together,79500.0,0,0,2021-02-28,97,112,25,644,15,27,37,860,0,5,2,5,4,0,0,0,0,0,0,0,0
1862,1970,54,PhD,Together,70100.0,0,1,2021-10-27,18,404,19,149,225,68,25,890,5,2,3,8,5,0,0,0,0,1,0,1,0
1863,1953,71,Graduation,Together,121700.0,0,1,2022-09-06,70,219,20,1203,28,34,45,1549,1,9,3,7,6,0,0,0,0,0,0,0,0
1864,1977,47,PhD,Married,40900.0,1,1,2022-12-12,38,405,15,95,228,17,75,835,3,3,3,4,5,0,0,0,0,0,0,0,0
1865,1971,53,Basic,Married,29500.0,2,0,2022-02-10,41,771,24,63,101,18,108,1085,2,5,4,8,2,0,0,0,0,0,0,0,0
1866,1977,47,2n Cycle,Single,42000.0,0,0,2021-10-04,16,936,28,383,29,238,140,1754,0,6,1,7,3,0,0,0,1,0,0,1,0
1867,1948,76,Graduation,Widow,99600.0,0,0,2020-12-20,62,624,12,2207,138,38,30,3049,2,4,1,5,6,0,0,0,0,0,0,0,0
1868,1972,52,Graduation,Married,20800.0,0,1,2022-07-30,89,84,152,31,37,224,445,973,2,4,5,7,10,0,0,0,0,1,0,1,0
1869,1955,69,Graduation,Divorced,18500.0,1,0,2022-12-27,45,148,73,462,36,9,20,748,1,1,2,6,7,0,0,0,0,0,0,0,0
1870,1964,60,Master,Together,52200.0,1,0,2021-12-02,90,353,291,352,79,16,40,1131,2,1,6,5,6,0,0,0,0,0,0,0,0
1871,1974,50,Master,Together,40400.0,1,1,2021-12-26,91,344,45,179,108,17,188,881,2,6,3,8,5,0,0,0,0,0,0,0,0
1872,1970,54,Graduation,Together,50200.0,1,0,2021-06-25,19,152,105,2034,142,28,12,2473,3,1,4,4,8,1,0,0,0,0,0,1,0
1873,1959,65,PhD,Married,78700.0,0,0,2022-09-18,69,258,11,58,799,17,62,1205,4,3,2,5,5,0,0,0,0,0,1,0,0
1874,1969,55,Master,Married,38400.0,1,0,2021-01-28,7,775,60,652,63,26,36,1612,3,3,4,5,3,0,0,0,0,0,0,0,0
1875,1952,72,Master,Together,20400.0,1,0,2021-05-19,95,543,4,543,200,36,10,1336,0,2,6,8,7,0,0,0,0,0,0,0,0
1876,1981,43,PhD,Married,133400.0,0,0,2021-07-25,18,350,19,776,208,112,28,1493,7,6,2,4,4,0,0,0,1,1,0,2,0
1877,1966,58,PhD,Divorced,31000.0,0,0,2021-09-03,31,970,678,617,93,7,173,2538,3,7,5,2,4,0,0,0,0,0,0,0,0
1878,1981,43,PhD,Together,30100.0,1,0,2021-04-05,18,94,18,234,21,92,85,544,2,7,2,8,3,0,0,0,0,0,0,0,0
1879,1963,61,Graduation,Married,84900.0,0,0,2021-09-01,23,835,32,160,164,78,149,1418,2,3,1,3,6,0,0,0,0,0,0,0,0
1880,1963,61,PhD,Single,41600.0,1,1,2021-08-14,23,683,68,99,70,11,18,949,4,5,2,5,5,0,0,0,0,0,0,0,0
1881,1960,64,PhD,Married,48500.0,1,0,2021-02-28,55,736,28,361,12,13,68,1218,3,6,2,7,8,0,0,0,0,0,0,0,0
1882,1978,46,Master,Together,63100.0,1,1,2022-09-28,80,481,12,197,145,48,669,1552,3,3,2,9,7,0,0,0,0,0,0,0,0
1883,1961,63,PhD,Single,84100.0,1,0,2021-10-11,17,229,14,174,14,19,45,495,2,2,1,1,4,0,0,0,0,0,0,0,0
1884,1976,48,Master,Divorced,42600.0,0,0,2022-09-09,11,621,77,106,90,164,52,1110,0,4,2,9,5,0,0,0,0,0,1,0,0
1885,1964,60,Graduation,Single,103700.0,1,2,2021-12-15,40,294,47,158,30,36,59,624,1,4,3,6,8,1,0,0,0,0,0,1,0
1886,1947,77,Graduation,Single,17900.0,0,0,2021-07-14,86,392,78,430,47,6,40,993,0,1,4,5,3,0,0,0,0,0,0,0,0
1887,1962,62,Graduation,Single,72000.0,0,0,2021-08-12,47,204,62,208,14,12,27,527,4,4,3,7,2,0,0,0,0,0,1,0,0
1888,1956,68,Graduation,Divorced,33400.0,0,1,2020-09-06,81,235,30,727,18,6,50,1066,1,3,3,5,5,1,0,0,0,1,0,2,0
1889,1969,55,Master,Married,96600.0,0,1,2022-02-16,63,354,34,84,30,32,324,858,2,5,5,8,7,0,0,0,0,1,0,1,0
1890,1955,69,Basic,Married,53500.0,1,0,2022-03-19,15,521,34,378,36,29,48,1046,2,3,2,7,5,0,0,0,0,0,0,0,0
1891,1979,45,Graduation,Married,36200.0,2,0,2021-12-07,79,598,19,66,21,55,195,954,1,5,5,8,3,0,0,0,0,0,0,0,0
1892,1967,57,Graduation,Married,68700.0,0,1,2020-10-26,99,2034,22,748,66,145,1364,4379,2,5,1,7,6,0,0,0,1,0,0,1,0
1893,1967,57,Master,Single,76800.0,0,1,2021-08-17,22,432,56,776,78,34,27,1403,2,7,1,8,5,0,0,0,0,0,0,0,0
1894,1976,48,Graduation,Together,68100.0,0,0,2020-03-27,85,171,175,65,28,146,93,678,3,2,2,5,7,0,0,0,0,1,0,1,0
1895,1979,45,PhD,Together,30500.0,0,0,2021-08-12,38,758,5,79,42,13,14,911,2,3,3,7,6,0,0,0,0,0,0,0,0
1896,1968,56,Master,Married,39600.0,1,0,2020-06-10,32,475,582,88,78,7,42,1272,2,2,3,3,7,0,0,0,0,0,0,0,0
1897,1960,64,PhD,Single,49900.0,0,0,2021-12-10,23,291,68,784,7,80,885,2115,1,10,2,5,4,0,0,0,0,0,0,0,0
1898,1949,75,Graduation,Married,49000.0,1,0,2022-06-24,60,239,49,105,71,73,102,639,2,6,4,5,3,0,0,0,0,1,0,1,0
1899,1961,63,Graduation,Single,71700.0,1,0,2021-06-09,54,222,13,419,24,43,73,794,4,4,3,5,6,0,0,1,0,0,0,1,0
1900,1962,62,Master,Together,19000.0,0,0,2022-09-08,60,160,11,81,2,66,12,332,2,3,4,5,10,0,0,0,0,0,0,0,0
1901,1970,54,PhD,Married,58700.0,1,0,2021-03-14,83,133,62,636,29,6,29,895,2,4,1,6,8,0,0,0,0,0,0,0,0
1902,1965,59,Graduation,Married,43500.0,0,2,2021-02-17,96,919,39,704,14,18,21,1715,2,5,4,3,6,0,0,1,0,0,0,1,0
1903,1976,48,Master,Married,33400.0,0,0,2021-07-09,94,518,7,1253,23,118,17,1936,2,2,4,10,3,0,0,0,0,0,1,0,0
1904,1962,62,Graduation,Single,35000.0,1,0,2021-07-10,39,366,11,151,71,22,123,744,1,2,1,7,3,0,0,0,0,0,0,0,0
1905,1968,56,Master,Divorced,45100.0,1,0,2020-10-08,57,193,13,189,116,66,106,683,3,6,0,5,6,0,0,0,0,0,1,0,0
1906,1982,42,Graduation,Single,8900.0,0,2,2020-08-11,71,1011,9,141,198,796,36,2191,6,2,6,3,5,0,0,0,0,0,0,0,0
1907,1972,52,2n Cycle,Married,,0,1,2021-05-05,73,107,41,196,219,106,29,698,1,4,5,6,3,0,0,0,0,0,0,0,0
1908,1968,56,Graduation,Together,32800.0,0,1,2021-05-11,0,290,9,114,13,19,109,554,1,5,3,6,2,0,0,0,0,0,0,0,0
1909,1962,62,Graduation,Single,64600.0,0,0,2020-04-13,84,958,77,626,186,8,341,2196,3,2,1,9,7,0,0,0,0,0,0,0,0
1910,1962,62,Graduation,Single,34000.0,2,1,2022-12-23,24,61,6,82,11,71,148,379,1,5,1,4,8,0,0,0,0,0,0,0,0
1911,1959,65,Graduation,Married,45100.0,0,0,2021-04-07,95,409,96,162,151,5,56,879,2,4,1,3,8,0,0,0,0,0,1,0,0
1912,1963,61,Master,Married,104900.0,0,0,2021-04-21,52,250,1397,267,90,19,148,2171,2,2,1,2,3,0,0,0,1,0,0,1,0
1913,1977,47,Basic,Single,80600.0,1,1,2020-04-17,60,425,78,343,55,17,152,1070,5,5,3,4,6,1,0,1,0,0,0,2,0
1914,1966,58,Graduation,Married,77100.0,0,1,2020-07-24,45,275,19,80,21,30,63,488,3,4,1,7,4,0,0,1,0,0,0,1,0
1915,1954,70,Graduation,Married,39300.0,0,1,2022-04-26,73,619,16,142,179,41,57,1054,1,5,2,5,6,1,0,0,0,0,1,1,0
1916,1988,36,Master,Married,64900.0,2,1,2021-11-07,59,1243,11,204,17,14,32,1521,2,5,7,3,6,0,0,0,0,0,0,0,0
1917,1972,52,Master,Together,44700.0,1,1,2022-08-25,50,4880,109,458,41,109,124,5721,5,4,3,8,4,0,0,0,0,0,1,0,0
1918,1953,71,PhD,Single,45500.0,1,0,2020-07-24,72,308,35,151,45,174,42,755,0,0,2,8,5,0,0,1,0,0,0,1,0
1919,1964,60,Graduation,Divorced,60900.0,0,0,2020-10-08,83,742,7,178,11,25,22,985,1,7,3,6,4,0,0,0,0,0,0,0,0
1920,1970,54,Graduation,Together,37600.0,1,0,2020-01-11,47,475,7,214,49,111,19,875,5,4,2,3,6,0,0,0,0,0,0,0,0
1921,1987,37,PhD,Together,102400.0,0,1,2020-11-19,83,582,11,643,21,20,56,1333,3,5,1,4,4,0,0,0,0,0,0,0,0
1922,1956,68,Graduation,Married,46300.0,1,0,2022-04-13,39,1586,73,36,246,11,20,1972,2,5,1,4,3,0,0,0,0,0,0,0,0
1923,1979,45,PhD,Together,67300.0,2,1,2022-09-01,6,206,12,224,1251,116,1159,2968,3,3,3,11,3,1,0,0,0,1,1,2,0
1924,1984,40,Graduation,Married,100600.0,0,0,2022-09-04,74,304,85,733,26,47,93,1288,1,4,3,9,6,1,0,0,0,0,0,1,0
1925,1962,62,Master,Together,82100.0,1,0,2021-02-12,84,330,19,105,32,52,36,574,0,5,2,4,3,0,0,0,0,0,0,0,0
1926,1965,59,Graduation,Together,25400.0,0,0,2021-08-11,18,121,74,77,48,297,57,674,4,3,1,3,5,0,1,0,0,0,1,1,0
1927,1957,67,PhD,Married,61900.0,0,0,2021-10-19,14,361,23,757,9,69,115,1334,1,4,4,6,5,0,1,0,0,0,0,1,0
1928,1966,58,Graduation,Married,75200.0,1,1,2021-08-07,69,700,95,149,322,620,67,1953,4,3,2,5,4,0,0,0,0,0,0,0,0
1929,1968,56,PhD,Married,76700.0,0,0,2020-05-01,60,831,15,154,33,37,24,1094,1,6,5,6,4,0,0,0,0,0,0,0,0
1930,1976,48,Graduation,Married,29300.0,1,0,2020-07-02,55,271,12,245,25,195,42,790,5,1,1,4,4,0,0,0,0,0,0,0,0
1931,1980,44,PhD,Married,36500.0,0,0,2021-04-20,9,1101,17,21,94,28,37,1298,0,5,2,5,2,0,0,1,0,0,0,1,0
1932,1960,64,PhD,Widow,80600.0,2,0,2022-12-31,45,108,83,61,51,13,37,353,3,4,2,7,7,0,0,0,0,1,0,1,0
1933,1947,77,PhD,Together,34700.0,0,0,2020-03-17,79,3965,9,350,49,82,20,4475,0,5,5,11,8,0,0,0,0,0,0,0,0
1934,1968,56,PhD,Together,43300.0,0,0,2020-12-24,74,606,15,145,115,29,131,1041,5,3,2,8,4,0,0,0,0,0,0,0,0
1935,1972,52,PhD,Divorced,106600.0,0,1,2022-05-05,56,294,28,195,44,410,93,1064,1,5,2,5,5,0,0,0,0,0,0,0,0
1936,1971,53,Master,Absurd,48900.0,2,0,2020-12-26,34,550,47,99,14,60,83,853,3,4,2,3,11,0,0,0,0,0,0,0,0
1937,1965,59,Graduation,Together,35300.0,1,0,2020-03-15,71,286,18,136,185,96,9,730,0,5,4,5,10,0,0,0,0,0,0,0,0
1938,1970,54,Master,Single,32800.0,1,1,2022-03-24,91,56,57,712,20,6,31,882,0,6,3,8,6,0,0,1,0,1,0,2,0
1939,1985,39,Graduation,Married,58700.0,0,0,2022-10-11,2,374,14,225,25,74,205,917,2,8,2,5,3,0,0,0,0,1,0,1,0
1940,1973,51,Graduation,Married,26400.0,0,0,2021-01-16,65,850,96,606,52,26,73,1703,6,5,0,5,3,0,0,0,0,0,0,0,0
1941,1964,60,Graduation,Together,44400.0,0,0,2021-08-15,52,918,73,160,11,13,16,1191,2,4,1,6,4,0,0,0,0,0,1,0,0
1942,1963,61,Graduation,Single,,0,0,2020-03-17,77,446,16,195,56,171,331,1215,0,4,1,3,2,0,0,0,0,0,0,0,0
1943,1967,57,Master,Single,93300.0,0,1,2020-01-19,51,965,74,296,138,13,15,1501,1,3,1,4,6,0,0,0,0,0,0,0,0
1944,1987,37,PhD,Married,68900.0,2,0,2021-09-03,92,557,12,349,296,49,61,1324,2,2,2,6,5,0,0,0,0,0,0,0,0
1945,1966,58,Master,Married,35500.0,1,1,2020-08-07,52,418,35,76,100,15,349,993,2,3,6,4,2,0,0,0,0,0,0,0,0
1946,1968,56,PhD,Together,88000.0,0,2,2021-11-17,53,228,17,208,160,46,19,678,2,4,3,5,3,0,0,0,0,0,0,0,0
1947,1963,61,Graduation,Married,43300.0,0,0,2021-08-05,46,245,42,94,21,22,30,454,3,3,3,3,6,0,0,1,0,0,0,1,0
1948,1981,43,Graduation,Together,27600.0,1,0,2022-07-19,2,250,23,1032,111,23,11,1450,0,7,2,4,3,0,0,0,0,0,0,0,0
1949,1990,34,Graduation,Single,46000.0,0,0,2022-12-09,64,457,13,43,34,33,245,825,4,6,3,7,4,0,0,0,0,0,0,0,0
1950,1973,51,Graduation,Single,99700.0,0,0,2022-10-08,14,835,12,391,179,16,30,1463,1,3,5,10,3,0,0,0,0,0,0,0,0
1951,1969,55,Graduation,Single,54100.0,0,1,2020-10-01,83,204,24,92,48,107,152,627,1,8,0,7,4,0,0,0,0,0,0,0,0
1952,1969,55,Graduation,Divorced,50300.0,0,1,2022-10-29,85,110,126,67,156,68,239,766,1,3,2,7,5,0,1,1,0,0,0,2,0
1953,1942,82,PhD,Together,109700.0,1,0,2022-08-16,33,1594,47,175,59,17,25,1917,5,5,4,5,10,0,0,0,0,0,0,0,0
1954,1977,47,Master,Single,25200.0,0,0,2021-07-12,49,123,5,795,16,171,10,1120,0,3,7,0,6,0,1,0,0,0,0,1,0
1955,1970,54,Basic,Together,27000.0,0,0,2021-01-29,32,542,21,88,41,74,81,847,3,4,1,5,3,0,0,0,0,0,0,0,0
1956,1973,51,2n Cycle,Married,23000.0,0,0,2020-08-18,72,418,123,27,26,32,114,740,2,3,3,6,4,0,0,0,0,0,0,0,0
1957,1961,63,PhD,Married,59800.0,1,1,2021-11-08,2,263,22,84,206,9,48,632,4,3,5,4,1,0,0,0,0,0,0,0,0
1958,1964,60,Graduation,Married,54200.0,0,1,2020-11-28,1,643,11,220,12,16,52,954,1,6,2,7,5,1,0,0,1,0,0,2,0
1959,1964,60,PhD,Together,104900.0,0,0,2022-07-28,3,183,261,80,17,11,275,827,1,6,0,8,6,0,0,0,0,0,1,0,0
1960,1980,44,Master,Together,56200.0,2,1,2021-06-10,15,1884,11,425,60,39,40,2459,2,8,1,6,6,0,0,0,0,0,0,0,0
1961,1964,60,Graduation,Single,41200.0,2,0,2021-01-16,53,5569,22,44,28,84,234,5981,2,2,3,2,7,0,0,0,0,0,0,0,0
1962,1991,33,Graduation,Married,50100.0,2,0,2020-01-29,32,1225,15,118,14,14,28,1414,2,5,1,8,5,0,0,0,0,0,0,0,0
1963,1973,51,Master,Married,52900.0,1,0,2021-11-21,8,172,65,472,41,31,788,1569,2,5,3,6,6,0,0,0,0,0,0,0,0
1964,1954,70,Graduation,Divorced,22400.0,0,0,2021-08-27,56,38,50,99,54,99,17,357,2,6,2,1,6,0,0,0,1,0,0,1,0
1965,1967,57,PhD,Married,180000.0,0,1,2021-01-30,39,699,24,134,205,28,209,1299,1,2,3,6,5,0,0,0,0,0,0,0,0
1966,1961,63,PhD,Together,64200.0,0,1,2020-12-25,51,133,16,182,11,61,22,425,3,2,4,8,6,0,0,0,0,0,0,0,0
1967,1944,80,Graduation,Together,55300.0,0,0,2022-04-10,81,243,35,120,53,421,120,992,3,2,3,10,4,0,0,0,0,0,1,0,0
1968,1986,38,Graduation,Together,67200.0,2,2,2022-05-25,15,1691,40,749,320,76,53,2929,1,6,1,5,4,0,0,0,0,1,0,1,0
1969,1976,48,Graduation,Married,70300.0,1,0,2022-11-21,7,1885,25,484,302,13,71,2780,1,7,4,7,4,0,0,0,0,0,1,0,0
1970,1974,50,Graduation,Married,46700.0,1,1,2021-11-02,86,2090,21,329,47,30,104,2621,1,3,3,4,6,0,0,0,0,0,0,0,0
1971,1970,54,Graduation,Married,36900.0,0,1,2020-06-26,59,370,8,188,21,72,63,722,3,2,3,8,8,0,0,1,0,0,0,1,0
1972,1953,71,Master,Together,,1,0,2022-03-31,35,861,292,152,31,56,59,1451,3,4,3,8,8,0,0,0,0,0,0,0,0
1973,1963,61,Graduation,Together,60200.0,1,1,2020-07-14,2,89,64,158,17,12,13,353,0,7,4,3,1,1,0,0,0,0,1,1,0
1974,1978,46,PhD,Married,33900.0,0,0,2021-01-13,14,85,28,36,24,50,234,457,0,4,5,10,4,0,0,0,0,0,0,0,0
1975,1957,67,Graduation,Together,98800.0,1,0,2020-10-14,96,318,101,220,53,29,289,1010,4,5,4,6,2,0,0,0,0,1,0,1,0
1976,1941,83,2n Cycle,Single,57600.0,0,1,2022-09-04,81,822,24,93,75,20,46,1080,4,2,3,6,5,0,0,0,0,0,0,0,0
1977,1966,58,Graduation,Married,71000.0,0,1,2021-10-24,22,257,15,187,120,61,95,735,0,2,2,4,4,0,1,0,0,0,0,1,0
1978,1967,57,Graduation,Together,97600.0,1,1,2021-05-23,2,832,49,230,44,276,240,1671,1,6,3,4,12,0,0,0,0,0,0,0,0
1979,1970,54,Master,Single,50500.0,1,1,2020-01-14,29,130,35,118,35,14,97,429,2,4,3,5,3,0,0,0,0,0,0,0,0
1980,1977,47,Master,Married,58200.0,0,0,2021-06-18,44,394,236,541,122,53,31,1377,1,5,1,6,7,0,0,0,0,0,0,0,0
1981,1976,48,Graduation,Married,73800.0,0,0,2022-02-24,16,628,16,84,32,30,20,810,1,6,1,4,4,0,0,0,0,0,0,0,0
1982,1971,53,Master,Together,35300.0,2,2,2021-04-27,57,730,10,108,95,62,98,1103,2,8,3,11,7,0,0,1,0,0,0,1,0
1983,1982,42,Graduation,Divorced,51300.0,1,0,2022-07-03,57,231,403,137,10,35,59,875,4,3,2,8,5,0,0,0,0,0,1,0,0
1984,1952,72,Graduation,Single,53100.0,1,1,2021-06-30,95,362,125,694,74,17,51,1323,3,5,3,4,7,0,1,1,0,0,0,2,0
1985,1974,50,Graduation,Together,31600.0,0,0,2021-11-06,56,80,62,187,580,14,21,944,2,3,5,8,6,0,0,0,0,0,0,0,0
1986,1975,49,Graduation,Single,152100.0,0,1,2021-09-10,6,425,24,247,30,63,51,840,1,2,2,4,4,0,0,0,0,0,0,0,0
1987,1955,69,Master,Married,25500.0,0,0,2020-01-24,38,1020,46,484,241,34,68,1893,3,3,8,6,6,1,0,0,0,0,1,1,0
1988,1952,72,Graduation,Together,26800.0,0,2,2021-06-19,77,248,6,100,94,62,34,544,2,6,1,3,6,0,0,0,0,0,0,0,0
1989,1960,64,Graduation,Together,94000.0,0,1,2022-01-06,57,225,21,527,126,11,59,969,3,9,6,4,6,0,0,0,0,0,1,0,0
1990,1961,63,Master,Married,70400.0,0,2,2021-04-28,55,786,11,305,96,118,52,1368,3,6,9,3,0,1,0,0,0,1,0,2,0
1991,1977,47,Master,Single,30600.0,1,0,2020-05-07,14,3790,12,750,19,172,100,4843,2,6,3,4,2,0,0,0,0,0,1,0,0
1992,1962,62,Graduation,Together,66900.0,0,1,2020-08-30,43,3393,11,140,14,38,17,3613,2,4,1,6,5,0,0,0,0,0,0,0,0
1993,1959,65,PhD,Married,101200.0,1,1,2022-08-11,11,505,73,171,81,72,43,945,2,5,2,4,5,0,0,0,1,0,0,1,0
1994,1962,62,Graduation,Divorced,49300.0,0,1,2021-09-20,7,755,269,222,37,100,18,1401,1,5,3,3,9,1,0,0,0,0,0,1,0
1995,1981,43,Master,Married,174100.0,0,1,2020-11-23,79,2026,108,252,27,37,79,2529,3,4,1,11,4,0,0,1,0,0,0,1,0
1996,1969,55,PhD,Married,21900.0,0,0,2022-04-10,40,412,70,427,22,38,19,988,2,3,5,8,5,0,0,1,0,0,1,1,0
1997,1967,57,2n Cycle,Married,69800.0,0,0,2022-10-26,33,572,22,164,17,57,145,977,6,3,1,6,8,0,0,0,0,0,0,0,0
1998,1967,57,Graduation,Single,87500.0,0,0,2021-09-28,45,298,41,93,458,21,39,950,4,7,7,3,4,0,0,0,0,0,0,0,0
1999,1983,41,Graduation,Single,76700.0,2,0,2020-08-28,87,4199,13,888,119,39,32,5290,3,5,2,4,5,0,0,0,0,0,0,0,0
2000,1960,64,Graduation,Married,45300.0,1,2,2021-08-27,28,711,8,1684,15,5,22,2445,3,4,1,4,11,0,0,0,0,0,0,0,0
2001,1983,41,Graduation,Single,43500.0,0,0,2022-01-22,15,264,7,46,75,15,65,472,9,3,4,0,5,0,0,0,0,0,0,0,0
2002,1971,53,Graduation,Together,61900.0,0,0,2021-03-28,4,219,10,328,15,186,18,776,3,7,2,6,7,0,0,0,1,0,0,1,0
2003,1967,57,2n Cycle,Single,74000.0,1,0,2021-03-24,4,109,69,447,12,51,49,737,0,6,3,5,6,0,0,1,0,0,1,1,0
2004,1996,28,Graduation,Together,66800.0,1,0,2020-09-30,29,116,79,258,22,15,47,537,0,1,1,7,5,0,0,0,0,0,1,0,0
2005,1957,67,Graduation,Together,82400.0,0,0,2022-09-06,49,216,15,1147,40,12,35,1465,2,1,2,9,5,0,1,0,0,1,0,2,0
2006,1965,59,Master,Divorced,30700.0,0,0,2020-11-09,4,870,40,46,64,719,61,1800,5,6,2,7,7,0,0,0,0,0,0,0,0
2007,1955,69,Graduation,Married,44800.0,1,0,2022-07-20,12,475,118,106,119,14,31,863,4,5,4,2,5,1,0,0,0,0,1,1,0
2008,1979,45,Master,Married,31800.0,1,0,2022-02-04,98,101,23,203,26,16,65,434,6,6,1,8,1,1,0,0,0,0,0,1,0
2009,1987,37,Graduation,Together,41600.0,1,2,2022-05-01,48,145,13,523,93,62,28,864,6,6,2,11,7,0,0,0,0,0,0,0,0
2010,1987,37,Graduation,Widow,81400.0,1,0,2022-08-22,88,493,22,754,14,16,29,1328,0,2,2,7,5,0,0,0,0,0,0,0,0
2011,1982,42,Graduation,Married,52700.0,1,0,2021-03-23,49,1969,171,65,255,48,67,2575,2,1,2,8,10,0,0,0,0,0,0,0,0
2012,1966,58,Graduation,Married,174800.0,0,2,2021-05-21,13,268,39,117,26,44,141,635,2,3,4,5,6,0,0,0,0,0,0,0,0
2013,1964,60,2n Cycle,Married,54900.0,0,1,2020-06-16,45,554,422,453,25,10,1363,2827,1,6,1,8,3,0,0,1,0,1,0,2,0
2014,1950,74,Graduation,Together,51500.0,1,2,2022-12-12,89,232,15,217,20,33,36,553,2,5,6,6,7,0,0,0,0,0,0,0,0
2015,1991,33,PhD,Married,52600.0,1,2,2022-07-03,81,240,17,229,11,45,118,660,4,4,0,7,5,0,0,0,0,0,0,0,0
2016,1974,50,Graduation,Single,36800.0,2,0,2022-12-17,83,114,7,455,61,9,30,676,3,3,1,4,4,0,0,0,0,1,0,1,0
2017,1963,61,Graduation,Absurd,48600.0,0,1,2022-01-10,33,650,108,86,346,57,115,1362,3,3,4,5,8,0,0,0,0,0,0,0,0
2018,1983,41,2n Cycle,Together,85900.0,0,0,2020-06-08,70,261,36,170,13,74,222,776,1,4,3,4,6,0,0,0,0,0,0,0,0
2019,1958,66,Graduation,Married,52800.0,0,0,2020-08-17,46,254,12,339,8,11,58,682,2,1,4,3,9,0,0,1,0,0,0,1,0
2020,1973,51,PhD,Together,34200.0,0,1,2020-05-06,59,928,19,68,15,53,107,1190,2,2,10,3,7,0,0,0,0,0,0,0,0
2021,1967,57,Basic,Married,32100.0,0,0,2022-11-01,73,979,51,101,30,39,79,1279,3,9,3,8,7,0,0,0,0,0,0,0,0
2022,1976,48,PhD,Divorced,40300.0,1,1,2021-02-18,78,170,12,208,104,20,49,563,3,4,3,6,7,0,0,1,0,0,0,1,0
2023,1968,56,2n Cycle,Together,51800.0,0,1,2020-11-02,80,469,44,338,25,23,33,932,3,3,0,10,2,0,0,1,0,1,0,2,0
